Nest,Observed,Species,PIT,AE1,LFF,AE2,RFF,AE3,CNT,CNN,CW,SNT,SNN,SW,Biopsy,Incubation,Rel_Eggs,Eggs_Taken,Hatched,Unhatched,Live,Dead,Pipped,Comments,time,hatchdate,date,hatchsucc,emergencesucc,disVeg,disHT,disVeg2,disHT2,final_lat,final_long,final_access,treatment,total_eggs,orig_lat,orig_long,reloc_lat,reloc_long,reloc_access,access,orig_beach_side,reloc_beach_side,tags,returning_turtle,dna_id,prevtags,first_action,exit_time,dummy
95,Y,Cc,4707673B10,E,RRZ297,E,RRZ076,E,104.5,103,75.2,95.2,94,73.1,Y,62,0,0,76,34,0,0,0,relocated mid incubation due to hurricane,1:30:00 AM,1-Oct-11,31-Jul-11,69%,69%,3,8.3,0,0,33.84925,-77.96004,42L,N,110,33.84925,-77.96004,,,,42L,,,,,,,,,3080
96,Y,Cc,4C13354454,A,TTL591,A,TTL573,A,95.6,93,86.8,89.6,87,67.6,Y,0,0,0,10,104,0,0,0,"New Turtle, excavated on day 81",11:30:00 PM,,2-Aug-11,9%,9%,15.7,22.8,0,0,33.87607,-77.95735,42L,N,114,33.87607,-77.95735,,,,42L,,,,,,,,,3081
97,Y,Cm,4C133C4239,E,TTL406,E,UUT681,E,109.5,110,93.4,104.5,105,74.2,Y,57,104,0,73,32,1,0,0,GREEN TURTLE,12:30:00 AM,28-Sep-11,2-Aug-11,70%,69%,0,0,0,0,33.85197,-77.98698,25R,Y,105,33.85182,-77.98703,33.85197,-77.98698,25R,25R,,,,,,,,,3082
98,Y,Cc,4A440A041C,E,UUT692,E,TTL583,E,92.1,91,81.7,83.5,83,57.9,Y,64,72,0,20,52,3,0,0,,11:15:00 PM,8-Oct-11,5-Aug-11,28%,24%,0,0,0,0,33.85729,-78.00102,15L,Y,72,33.85708,-78.00113,33.85729,-78.00102,15L,15L,South,,,,,,,,3083
99,Y,Cc,4B1C63334C,E,TTL416,E,TTL549,E,88.1,87,83.8,79.8,78,62.2,Y,0,0,0,0,76,0,0,0,excavated on day 80,4:18:00 AM,,6-Aug-11,0%,0%,0,33.4,0,0,33.87872,-77.95701,42L,N,76,33.87872,-77.95701,,,,42L,,,,,,,,,3084
1,N,Cc,,,,,,,0,0,0,0,0,0,N,55,0,1,108,23,19,3,0,"Nest found in AM, 8 eggs predated",7:25:00 AM,15-Jul-12,21-May-12,82%,65%,0,0,0,0,33.8534,-77.9911,21L,N,132,33.8534,-77.9911,,,,21L,,,,,,,,,3085
2,N,Cc,,,,,,,0,0,0,0,0,0,N,58,0,1,86,0,0,0,0,Nest found in AM,6:46:00 AM,19-Jul-12,22-May-12,99%,99%,0,0,0,0,33.8605,-78.0053,13R,N,87,33.8605,-78.0053,,,,13R,,,,,,,,,3086
3,N,Cc,,,,,,,0,0,0,0,0,0,N,58,117,1,106,12,0,0,0,"Nest found in AM, laid on north side of BHI marina, turtle crawled 100 meters along dredging tube before nesting, 4 eggs predated",7:30:00 AM,21-Jul-12,24-May-12,89%,89%,0,0,0,0,33.84557,-77.96011,39L,Y,119,33.87772,-78.00114,33.84557,-77.96011,39L,3L,West,,,,,,,,3087
4,Y,Cc,,,,,,,0,0,0,0,0,0,N,63,0,1,86,8,1,0,0,Nest found as turtle was covering tags present but un able to be read,11:00:00 PM,28-Jul-12,26-May-12,91%,89%,0,0,0,0,33.84323,-77.96441,36L,N,95,33.84323,-77.96441,,,,36L,,,,,,,,,3088
5,Y,Cc,4A4409184D,A,UUT683,A,UUT720,A,88.5,74,80,80.4,71,60.6,Y,63,0,1,70,7,0,0,0,All tags applied,1:05:00 AM,28-Jul-12,26-May-12,90%,90%,0,0,0,0,33.87025,-77.95816,42L,N,78,33.87025,-77.95816,,,,42L,,,,,,,,,3089
6,Y,Cc,,,,,,E,0,0,0,0,0,0,N,62,0,1,93,55,24,0,3,Nest found as turtle was covering tags present but un able to be read,2:50:00 AM,27-Jul-12,26-May-12,61%,45%,0,0,0,0,33.90608,-77.94763,42L,N,152,33.90608,-77.94763,,,,42L,,,,,,,,,3090
7,Y,Cc,4A67435354,A,,E,UUT705,A,107.3,107,99,102,101,85.4,Y,60,0,1,128,17,127,1,1,"Exisiting flipper tag on LFF partially embedded, no PIT found, RFF tag applied improperly, LFF tag: TTL5--",10:24:00 PM,27-Jul-12,28-May-12,87%,0%,0,0,0,0,33.8529,-77.95965,42L,N,147,33.8529,-77.95965,,,,42L,,,,,,,,,3091
8,Y,Cc,4B1E387B2A; 43137E5C69,E,RRZ595,E,RRE104,E,110,109,102.3,102,101,79.6,Y,54,124,1,97,6,12,3,5,"Shark Bite! 16th nest on BHI since 2003, has two PIT tags",1:35:00 AM,23-Jul-12,29-May-12,89%,75%,0,0,0,0,33.85506,-77.99618,18L,Y,109,33.85491,-77.99624,33.85506,-77.99618,18L,18L,South,,,,,,,,3092
9,Y,Cc,4C13354743,A,UUT725,A,UUT718,A,96.5,94,90,86,84,69.5,Y,52,134,1,122,9,18,0,1,"All tags applied, seemed very irritated by tagging/pulled flippers and head away",1:53:00 AM,22-Jul-12,30-May-12,92%,78%,0,0,0,0,33.85267,-77.98887,24R,Y,133,33.8526,-77.98882,33.85267,-77.98887,24R,24R,South,,,,,,,,3093
10,Y,Cc,4336204A43,E,RRZ509,E,SSN146,E,107,104,99.7,99.4,97,76.4,Y,57,0,1,131,29,2,0,1,has been nesting since 1998 on BHI; 10th nest recorded,4:08:00 AM,28-Jul-12,31-May-12,81%,80%,0,0,0,0,33.85231,-77.988,24L,N,162,33.85231,-77.988,,,,24L,,,,,,,,,3094
11,Y,Cc,425553341F,E,UUT708,A,RRE279,E,108,106,100,100.5,98,74.7,Y,56,0,1,104,24,10,1,0,"Nesting since 2005,  9th nest on BHI",11:28:00 PM,28-Jul-12,1-Jun-12,81%,72%,0,0,0,0,33.85488,-77.99593,18L,N,129,33.85488,-77.99593,,,,18L,,,,,,,,,3095
12,Y,Cm,42553D2205,E,,,TTL543,E,111,115,106,104,107,84.5,Y,64,0,1,150,28,1,0,0,"GREEN TURTLE, Right Front flipper tag did not apply",1:55:00 AM,5-Aug-12,1-Jun-12,84%,83%,0,0,0,0,33.85145,-77.98524,25L,N,179,33.85145,-77.98524,,,,25L,,,,,,,,,3096
13,Y,Cc,42554C595E,E,UUT716,A,UUT717,A,98,96,89.7,92.7,91,68.2,Y,0,0,1,0,116,0,0,0,"satellite tagged turtle Sumner (05), nesting since 02, 12th nest on BHI",3:56:00 AM,,1-Jun-12,0%,0%,0,0,0,0,33.84566,-77.96966,35R,N,117,33.84566,-77.96966,,,,35R,,,,,,,,,3097
14,Y,Cc,4669543864,E,TTS982,E,,,102,102,97,95.5,95,70.1,Y,57,0,1,119,25,1,0,0,nested 3 times in 2008,2:50:00 AM,1-Aug-12,4-Jun-12,82%,81%,0,0,0,0,33.85218,-77.98734,25R,N,145,33.85218,-77.98734,,,,25R,,,,,,,,,3098
15,Y,Cc,4A587C336,A,UUT714,A,UUT676,A,99,97,89,93,92,70.5,Y,57,0,1,105,9,0,0,0,"New Turtle, all tags applied",10:35:00 PM,3-Aug-12,6-Jun-12,91%,91%,0,0,0,0,33.8493,-77.97884,30L,N,115,33.8493,-77.97884,,,,30L,,,,,,,,,3099
16,Y,Cc,4A5E1A116C,A,UUT696,A,TTL402,A,94.5,94,92.5,89,89,75.5,Y,55,0,1,97,9,0,0,1,"New Turtle, all tags applied",10:30:00 PM,3-Aug-12,8-Jun-12,90%,90%,0,0,0,0,33.85611,-77.96028,39L,N,108,33.85611,-77.96028,,,,39L,,,,,,,,,3100
17,Y,Cc,4A35706507,A,UUT687,A,UUT695,A,82,81,89,85,85,67.5,Y,57,0,1,99,2,0,0,0,"New Turtle, all tags applied",12:37:00 AM,5-Aug-12,8-Jun-12,97%,97%,0,0,0,0,33.84571,-77.96926,36R,N,102,33.84571,-77.96926,,,,36R,,,,,,,,,3101
18,N,Cc,,,,,,,0,0,0,0,0,0,N,54,0,1,79,1,0,1,0,Turtle not seen,1:45:00 AM,2-Aug-12,8-Jun-12,98%,96%,0,0,0,0,33.86324,-78.00817,11L,N,81,33.86324,-78.00817,,,,11L,,,,,,,,,3102
19,Y,Cc,4C1B625048,A,UUT712,A,UUT700,A,102,101,89,93,93,68,Y,57,0,1,104,2,10,1,1,"New Turtle, all tags applied",10:45:00 PM,6-Aug-12,9-Jun-12,96%,86%,0,0,0,0,33.84959,-77.9601,42R,N,108,33.84959,-77.9601,,,,42R,,,,,,,,,3103
20,Y,Cc,4A5A465E54,A,UUT707,A,UUT702,A,91.3,92,89.4,86.6,85,66.1,Y,57,0,1,68,6,0,1,3,"New Turtle, all tags applied",4:35:00 AM,6-Aug-12,9-Jun-12,87%,86%,0,0,0,0,33.84227,-77.96192,36L,N,78,33.84227,-77.96192,,,,36L,,,,,,,,,3104
21,Y,Cc,47090F520F,E,TTL571,E,TTL562,E,0,0,0,0,0,0,N,56,0,1,94,5,6,0,2,"Only 1 UTV, found as turtle was covering, nested twice in 2009, PIT on Right side",10:50:00 PM,7-Aug-12,11-Jun-12,92%,86%,0,0,0,0,33.84957,-77.96011,42R,N,102,33.84957,-77.96011,,,,42R,,,,,,,,,3105
22,Y,Cc,4A6923390B,A,UUT737,A,UUT734,A,93.7,92,90.4,89.2,87,72,Y,57,0,1,102,10,0,0,0,"New Turtle, all tags applied",1:45:00 AM,8-Aug-12,11-Jun-12,90%,90%,0,0,0,0,33.85952,-77.96006,42L,N,113,33.85952,-77.96006,,,,42L,,,,,,,,,3106
23,N,Cc,,,,,,,0,0,0,0,0,0,N,54,0,1,90,2,0,0,0,"Turtle not seen, initially thought to be a false crawl",8:00:00 AM,5-Aug-12,11-Jun-12,97%,97%,0,0,0,0,33.84621,-77.97018,35R,N,93,33.84621,-77.97018,,,,35R,,,,,,,,,3107
24,Y,Cc,4B1E387B2A; 43137E5C69,E,RRZ595,E,RRE104,E,107.7,106,102.2,102.5,102,79,Y,52,123,1,84,8,15,2,16,"Shark Bite! 17th nest on BHI since 2003, has two PIT tags, also laid nest 8",3:00:00 AM,3-Aug-12,12-Jun-12,77%,61%,0,0,0,0,33.85129,-77.98474,25L,Y,109,33.85125,-77.98481,33.85129,-77.98474,25L,25L,South,,,,,,,,3108
25,N,Cc,,,,,,,0,0,0,0,0,0,N,50,0,1,118,2,12,1,11,"Turtle not seen, Only 1 UTV running",4:15:00 AM,2-Aug-12,12-Jun-12,89%,80%,0,0,0,0,33.85164,-77.98589,25R,N,132,33.85164,-77.98589,,,,25R,,,,,,,,,3109
26,Y,Cc,4C13340023,A,UUT735,A,UUT729,A,95.8,94,89,87.4,86,71.3,Y,55,0,1,88,3,0,0,0,RFF tag not properly applied,2:25:00 AM,8-Aug-12,13-Jun-12,96%,96%,0,0,0,0,33.85715,-78.00115,15L,N,92,33.85715,-78.00115,,,,15L,,,,,,,,,3110
27,Y,Cc,4A5A140172,A,UUT747,A,UUT722,A,104,103,85.5,95,94,74,Y,52,0,1,106,28,0,0,0,"New Turtle, all tags applied",,7-Aug-12,15-Jun-12,79%,79%,0,0,0,0,33.84761,-77.9601,39L,N,135,33.84761,-77.9601,,,,39L,,,,,,,,,3111
28,Y,Cc,4C1B6C496F,A,UUT706,A,RRE279,A,107,104,95,98.3,97,74.1,Y,49,0,1,143,4,18,0,8,"Currently has 3 PIT tags, also laid nest 11",10:00:00 PM,4-Aug-12,15-Jun-12,92%,80%,0,0,0,0,33.8465,-77.96026,39L,N,156,33.8465,-77.96026,,,,39L,,,,,,,,,3112
29,Y,Cc,4C13354743,E,UUT725,E,UUT718,E,95,93,90,87.5,86,71.3,Y,50,0,1,128,6,0,0,0,Same as turtle who laid nest 9,1:00:00 AM,5-Aug-12,15-Jun-12,95%,95%,0,0,0,0,33.87241,-77.95787,42L,N,135,33.87241,-77.95787,,,,42L,,,,,,,,,3113
30,Y,Cc,,,UUT750,A,TTL541,A,91.4,91,85.5,81.3,80,65.3,Y,56,0,1,75,8,0,0,0,No PIT applied tagger broken,11:00:00 PM,13-Aug-12,17-Jun-12,89%,89%,0,0,0,0,33.84885,-77.96013,42R,N,84,33.84885,-77.96013,,,,42R,,,,,,,,,3114
31,Y,Cc,42554C595E,E,UUT716,E,UUT686,A,97.2,95,82.8,90.5,89,70,Y,56,0,1,115,1,0,0,0,same as turtle who laid nest 13,11:45:00 PM,14-Aug-12,18-Jun-12,98%,98%,0,0,0,0,33.84521,-77.95996,39R,N,117,33.84521,-77.95996,,,,39R,,,,,,,,,3115
32,Y,Cc,4336204A43,E,RRZ509,E,SSN146,E,0,0,0,0,0,0,N,50,160,1,131,30,0,1,0,same turtle who laid nest 10,1:40:00 AM,8-Aug-12,18-Jun-12,81%,80%,0,0,0,0,33.85692,-77.99988,17R,Y,162,33.85661,-78.00029,33.85692,-77.99988,17R,17R,South,,,,,,,,3116
33,Y,Cc,4A6C0B471F,A,TTS982,E,UUT726,A,103.2,103,97.3,96.4,96,70,Y,49,0,1,124,7,0,1,0,same turtle who laid nest 14,9:45:00 PM,9-Aug-12,20-Jun-12,94%,93%,0,0,0,0,33.85448,-77.99448,19L,N,132,33.85448,-77.99448,,,,19L,,,,,,,,,3117
34,Y,Cc,470E162D20,E,TTL423,A,UUT682,A,101.5,94,79,91.1,90,69.9,Y,56,0,1,109,5,0,0,0,"nested once in 2008, PIT on Right side, excavated early due to severe high tide",2:20:00 AM,16-Aug-12,20-Jun-12,95%,95%,0,0,0,0,33.8489,-77.96009,42R,N,115,33.8489,-77.96009,,,,42R,,,,,,,,,3118
35,Y,Cc,4A44082256,A,UUT732,A,UUT703,A,101,100,94.5,97.5,97,71.9,Y,50,0,1,73,2,10,2,0,"New Turtle, all tags applied",12:40:00 AM,11-Aug-12,21-Jun-12,96%,80%,0,0,0,0,33.85666,-78.00021,17R,N,76,33.85666,-78.00021,,,,17R,,,,,,,,,3119
36,Y,Cc,,,,,UUT719,A,0,0,0,0,0,0,N,54,0,1,3,77,0,0,0,"New Turtle, originally 92 eggs before relocation",2:24:00 AM,15-Aug-12,21-Jun-12,4%,4%,0,0,0,0,33.84197,-77.96098,36L,N,81,33.84197,-77.96098,,,,36L,,,,,,,,,3120
37,Y,Cc,4A63493F1E,A,TTL522,A,UUT744,A,94.5,94,89,87.3,87,69.5,Y,50,111,1,98,11,11,0,2,"New Turtle, all tags applied",4:20:00 AM,13-Aug-12,23-Jun-12,88%,78%,0,0,0,0,33.84817,-77.96428,36L,Y,112,33.84202,-77.96142,33.84817,-77.96428,36L,36L,South,,,,,,,,3121
38,Y,Cc,221A3A7941,E,UUT701,A,UUT733,A,95.1,94,87,87,86,67.1,Y,0,0,1,13,93,13,0,2,Nested once in 2009,4:10:00 AM,,25-Jun-12,12%,0%,0,0,0,0,33.84221,-77.9621,36L,N,109,33.84221,-77.9621,,,,36L,,,,,,,,,3122
39,Y,Cc,4C1B747D33,A,UUT736,A,UUT704,A,93.1,92,90.5,85.7,84,71.7,Y,49,0,1,101,10,0,0,0,"New Turtle, all tags applied",12:56:00 AM,16-Aug-12,27-Jun-12,90%,90%,0,0,0,0,33.84901,-77.9601,42R,N,112,33.84901,-77.9601,,,,42R,,,,,,,,,3123
40,Y,,4A586C006B,A,UUT749,A,,,0,0,0,0,0,0,N,0,0,1,6,7,4,2,0,Laid 10 eggs,5:09:00 AM,,27-Jun-12,43%,0%,0,0,0,0,,,36L,N,14,,,,,,36L,,,,,,,,,3124
41,Y,Cc,4C1B6C496F,E,UUT738,A,RRE279,E,109.3,108,105,97.7,96,95.7,Y,46,0,1,143,5,12,1,1,"Currently has 3 PIT tags, also laid nest 11 and 28",2:00:00 AM,14-Aug-12,28-Jun-12,95%,87%,0,0,0,0,33.84311,-77.9639,36L,N,150,33.84311,-77.9639,,,,36L,,,,,,,,,3125
42,Y,Cm,42553D2205,E,UUT745,A,UUT742,A,114.7,0,106.5,106.5,0,82.8,Y,56,0,1,158,12,4,0,7,"GREEN TURTLE, also laid nest 12",1:37:00 AM,26-Aug-12,30-Jun-12,89%,87%,0,0,0,0,33.85495,-77.99567,19R,N,178,33.85495,-77.99567,,,,19R,,,,,,,,,3126
43,Y,Cc,9.851E+14,E,TTL405,A,RRE114,E,101.5,101,91,96.3,95,72.9,Y,49,0,1,90,1,21,0,27,,10:48:00 PM,21-Aug-12,2-Jul-12,76%,58%,0,0,0,0,33.85442,-77.99455,19L,N,119,33.85442,-77.99455,,,,19L,,,,,,,,,3127
44,Y,Cc,42554C595E,E,UUT716,E,UUT686,E,100,99,87.1,91,90,68,Y,0,0,1,103,2,37,0,0,"Sat tagged, same turtle that laid nest 13 and nest 31, predated on 8/23; excavated early with only 37 live hatchlings",2:45:00 AM,,3-Jul-12,97%,62%,0,0,0,0,33.84396,-77.96606,36L,N,106,33.84396,-77.96606,,,,36L,,,,,,,,,3128
45,N,Cc,,,,,,,0,0,0,0,0,0,N,46,79,1,77,2,7,0,0,Turtle not seen,4:37:00 AM,19-Aug-12,3-Jul-12,96%,88%,0,0,0,0,33.85153,-77.98543,25L,Y,80,33.85158,-77.98558,33.85153,-77.98543,25L,25L,South,,,,,,,,3129
46,N,Cc,,,,,,,0,0,0,0,0,0,N,0,0,1,121,32,1,1,0,Turtle not seen,4:50:00 AM,,3-Jul-12,79%,77%,0,0,0,0,33.85327,-77.99115,21L,N,154,33.85327,-77.99115,,,,21L,,,,,,,,,3130
47,Y,Cc,4A6C0B471F,E,TTS982,E,UUT726,E,101.5,100,93.5,95.5,95,71,Y,51,0,1,91,13,0,0,0,same turtle that laid nest 14 and 33,10:30:00 PM,24-Aug-12,4-Jul-12,87%,87%,0,0,0,0,33.85423,-77.99379,20R,N,105,33.85423,-77.99379,,,,20R,,,,,,,,,3131
48,Y,Cc,4C1B35520E,A,UUT769,A,UUT719,E,96.9,100,85.5,89.5,89,70.6,Y,54,0,1,98,4,0,0,0,same turtle that laid nest 36,10:17:00 PM,29-Aug-12,5-Jul-12,95%,95%,0,0,0,0,33.84439,-77.96697,36L,N,103,33.84439,-77.96697,,,,36L,,,,,,,,,3132
49,Y,Cc,4A68021B5B,A,UUT741,A,SSA071,E,103,0,97,98,0,72.5,Y,51,91,1,83,1,0,0,0,"First nested in 1997, last nest was laid in 2008",10:55:00 PM,26-Aug-12,5-Jul-12,98%,98%,0,0,0,0,33.86196,-78.00721,13R,Y,85,33.86186,-78.00735,33.86196,-78.00721,13R,13R,South,,,,,,,,3133
50,Y,Cc,4A436A7D44,A,UUT750,E,TTL541,E,88.5,88,85,81.8,81,68.5,Y,0,0,1,85,5,3,0,1,"Also laid nest 30, excavated early due to severe high tide",4:27:00 AM,,5-Jul-12,92%,89%,0,0,0,0,33.85517,-77.9971,18R,N,92,33.85517,-77.9971,,,,18R,,,,,,,,,3134
51,Y,Cc,4C1B691D6A,A,UUT709,A,UUT771,A,87.1,87,64.3,95,95,86,Y,57,0,1,103,18,1,0,0,"New Turtle, all tags applied",1:41:00 AM,3-Sep-12,7-Jul-12,84%,84%,0,0,0,0,33.86758,-77.95828,42L,N,122,33.86758,-77.95828,,,,42L,,,,,,,,,3135
52,Y,Cc,4C1B415515,A,UUT779,A,UUT784,A,0,0,0,0,0,0,N,0,16,2,1,15,0,0,0,"New Turtle, all tags applied",2:51:00 AM,,7-Jul-12,6%,6%,0,0,0,0,33.85426,-77.99416,20R,N,18,33.85426,-77.99416,,,,20R,,,,,,,,,3136
53,Y,Cc,47090F520F,E,TTL571,E,TTL562,E,100.1,98,91.7,91.6,90,68.2,Y,53,0,1,100,2,0,0,0,"Same turtle that laid nest 21, PIT on Right side",12:20:00 AM,1-Sep-12,9-Jul-12,97%,97%,0,0,0,0,33.87117,-77.95822,42L,N,103,33.87117,-77.95822,,,,42L,,,,,,,,,3137
54,Y,Cc,4B1E387B2A; 43137E5C69,E,RRZ595,E,RRE104,E,108.2,105,101,102.4,101,79.1,Y,52,0,1,97,2,0,0,0,Shark Bite! Also laid nest 8 and 24,10:00:00 PM,3-Sep-12,12-Jul-12,97%,97%,0,0,0,0,33.8436,-77.96517,36L,N,100,33.8436,-77.96517,,,,36L,,,,,,,,,3138
55,Y,Cc,4A6879004A,A,UUT787,A,UUT710,A,83,82,66,89.5,88,81.5,Y,52,0,1,84,3,0,0,0,"New Turtle, all tags applied",3:20:00 AM,5-Sep-12,13-Jul-12,95%,95%,0,0,0,0,33.85146,-77.98529,25L,N,88,33.85146,-77.98529,,,,25L,,,,,,,,,3139
56,Y,Cc,4C1B603930,A,UUT715,A,UUT739,A,100.7,99,94.5,94.1,93,72.9,Y,48,128,1,99,15,15,0,8,"New Turtle, all tags applied",4:49:00 AM,1-Sep-12,13-Jul-12,80%,68%,0,0,0,0,33.85635,-77.99915,17L,Y,123,33.85594,-77.99913,33.85635,-77.99915,17L,17L,South,,,,,,,,3140
57,Y,Cc,42554C595E,E,UUT716,E,UUT686,E,99,96,89,90,89,65,Y,60,0,1,129,0,5,0,0,"Sat tagged, same turtle that laid nest 13, 31, and 44",2:29:00 AM,15-Sep-12,15-Jul-12,99%,95%,0,0,0,0,33.84277,-77.96346,36L,N,130,33.84277,-77.96346,,,,36L,,,,,,,,,3141
58,Y,Cc,4A6C0B471F,E,TTS982,E,UUT726,E,0,0,0,0,96,69,N,55,0,1,84,14,0,0,0,"Same turtle that laid nest 14, 33,  and 47",4:38:00 AM,8-Sep-12,15-Jul-12,85%,85%,0,0,0,0,33.85168,-77.98569,25L,N,99,33.85168,-77.98569,,,,25L,,,,,,,,,3142
59,Y,Cc,4A591F5E09,A,UUT743,A,UUT748,A,106.2,106,94,99,98,73.2,Y,47,144,1,115,15,21,0,5,"New Turtle, all tags applied",10:19:00 PM,3-Sep-12,16-Jul-12,85%,69%,0,0,0,0,33.86565,-78.00908,11R,Y,136,33.86556,-78.00926,33.86565,-78.00908,11R,11R,South,,,,,,,,3143
60,Y,Cc,,,,,,,0,0,0,0,0,0,N,58,0,1,103,15,0,0,0,"Turtle found as she was leaving, no tags found",2:20:00 AM,14-Sep-12,16-Jul-12,87%,87%,0,0,0,0,33.8432,-77.96442,36L,N,119,33.8432,-77.96442,,,,36L,,,,,,,,,3144
61,Y,Cc,4C1B35520E,E,,E,,E,0,0,0,0,0,0,N,59,0,1,90,4,0,26,0,"Turtle found as she was leaving, PIT found, also laid nest 36 and 48, predated on 9/7; approx 45 tracks to water",2:10:00 AM,16-Sep-12,17-Jul-12,95%,67%,0,0,0,0,33.85358,-77.99185,21R,N,95,33.85358,-77.99185,,,,21R,,,,,,,,,3145
62,N,Cc,,,,,,,0,0,0,0,0,0,N,56,0,1,46,30,0,0,0,Turtle not seen,3:00:00 AM,13-Sep-12,17-Jul-12,60%,60%,0,0,0,0,33.85368,-77.99232,21R,N,77,33.85368,-77.99232,,,,21R,,,,,,,,,3146
63,Y,Cc,4C1B340029,A,UUT740,A,UUT778,A,95,94,93,89,88,74,Y,58,139,2,97,17,0,0,0,"New Turtle, all tags applied",3:15:00 AM,16-Sep-12,18-Jul-12,84%,84%,0,0,0,0,33.84254,-77.95999,39R,N,116,33.84254,-77.95999,,,,39R,,,,,,,,,3147
64,Y,Cc,47090F520F,,TTL571,,TTL562,,97.9,95,87,91.8,91,68.7,N,65,0,1,92,2,3,3,0,"Same turtle that laid nest 21 and 53, PIT on Right side",1:25:00 AM,26-Sep-12,21-Jul-12,97%,91%,0,0,0,0,33.8442,-77.9664,36L,N,95,33.8442,-77.9664,,,,36L,,,,,,,,,3148
65,Y,Cc,4B1E387B2A; 43137E5C69,E,RRZ595,E,RRE104,E,107.2,105,103.2,105.4,102,77.4,N,57,0,1,84,4,0,0,0,"Shark Bite! Also laid nest 8, 24, and 54",1:25:00 AM,23-Sep-12,26-Jul-12,94%,94%,0,0,0,0,33.85143,-77.98523,25L,N,89,33.85143,-77.98523,,,,25L,,,,,,,,,3149
66,Y,Cc,42554C595E,E,UUT716,E,UUT686,E,99.6,97,88.3,92.3,90,68.2,Y,61,0,1,112,2,0,0,0,"Sat tagged, same turtle that laid nest 13, 31, 44, and 57",2:45:00 AM,27-Sep-12,26-Jul-12,97%,97%,0,0,0,0,33.84729,-77.96009,39L,N,115,33.84729,-77.96009,,,,39L,,,,,,,,,3150
67,Y,Cc,4A5A6E2462,A,,,,,0,0,0,0,0,0,N,54,122,1,91,23,6,0,0,"New Turtle, PIT tag applied",12:20:00 AM,21-Sep-12,27-Jul-12,79%,74%,0,0,0,0,33.84354,-77.96505,36L,Y,115,33.84349,-77.96508,33.84354,-77.96505,36L,36L,South,,,,,,,,3151
68,Y,Cc,4A436A7D44,E,UUT750,E,TTL541,E,0,0,0,0,0,0,N,53,0,1,43,17,0,0,0,"Same turtle that laid nest 30 and 50, relocated due to extreme washover/erosion; unsure if all eggs present",,23-Sep-12,30-Jul-12,70%,70%,0,0,0,0,33.86272,-78.00802,11L,N,61,33.86272,-78.00802,,,,11L,,,,,,,,,3152
69,N,Cc,,,,,,,0,0,0,0,0,0,N,57,103,1,88,11,13,0,0,Nest found in AM,6:51:00 AM,5-Oct-12,9-Aug-12,88%,75%,0,0,0,0,33.84286,-77.96351,36L,Y,100,33.84231,-77.96091,33.84286,-77.96351,36L,36L,South,,,,,,,,3153
70,N,Cm,,,,,,,0,0,0,0,0,0,N,70,0,1,132,5,132,0,0,"GREEN TURTLE; Nest found in AM, excavated prior to hurricane Sandy",12:19:00 AM,26-Oct-12,17-Aug-12,96%,0%,0,0,0,0,33.87102,-77.95319,42L,N,138,33.87102,-77.95319,,,,42L,,,,,,,,,3154
71,N,Cc,,,,,,,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,originally thought to be false crawl; nest lost; found end of August,,,27-Jun-12,0%,0%,0,0,0,0,33.85456,-77.995,19L,N,0,33.85456,-77.995,,,,19L,,,,,,,,,3155
72,N,Cc,,,,,,,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,originally thought to be false crawl; nest lost; found 9/3,,,5-Jul-12,0%,0%,0,0,0,0,33.86801,-78.00907,11R,N,0,33.86801,-78.00907,,,,11R,,,,,,,,,3156
73,N,Cc,,,,,,,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,nested on west beach; found 8/31; nest lost,,,,0%,0%,0,0,0,0,33.87301,-78.00698,7L,N,0,33.87301,-78.00698,,,,7L,,,,,,,,,3157
74,N,Cc,,,,,,,0,0,0,0,0,0,N,0,0,0,13,1,3,0,0,"nested on west beach; found predated on 9/17; relocated to 39L, predated on 9/17; 15 eggs relocated;",,10-Oct-12,,93%,71%,0,0,0,0,33.84692,-77.96013,39L,Y,14,33.87311,-78.00389,33.84692,-77.96013,39L,7L,South,,,,,,,,3158
75,N,,,,,,,,0,0,0,0,0,0,N,0,0,0,78,0,0,0,0,"originally thought to be false crawl; nest hatched 9/25/12, originally thought to be a false crawl (#62)",,25-Sep-12,28-Jul-12,100%,100%,0,0,0,0,33.85278,-77.98111,36L,N,78,33.85278,-77.98111,,,,36L,,,,,,,,,3159
76,N,,,,,,,,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,originally thought to be false crawl; nest lost; found 10/8,,,,0%,0%,0,0,0,0,,,,N,0,,,,,,,,,,,,,,,3160
1,N,Cc,,,,,,,0,0,0,0,0,0,N,63,0,1,118,19,2,0,0,Nest found in AM,6:20:00 AM,28-Jul-13,26-May-13,86%,84%,0,0,0,0,33.88333,-77.95602,42L,N,138,33.88333,-77.95602,,,,42L,East,,,,,,,,3161
2,Y,Cc,42555D1E52,E,RRZ593,E,TTL408,E,104.4,104,93.6,97.4,96,72.4,Y,72,0,1,16,112,4,0,0,Previously satellite tagged- Heidi,4:00:00 AM,8-Aug-13,28-May-13,12%,9%,0,0,0,0,33.8509,-77.96007,42L,N,129,33.8509,-77.96007,,,,42L,East,,,,,,,,3162
