Nest,Observed,Species,PIT,AE1,LFF,AE2,RFF,AE3,CNT,CNN,CW,SNT,SNN,SW,Biopsy,Incubation,Rel_Eggs,Eggs_Taken,Hatched,Unhatched,Live,Dead,Pipped,Comments,time,hatchdate,date,hatchsucc,emergencesucc,disVeg,disHT,final_lat,final_long,final_access,treatment,total_eggs,orig_lat,orig_long,reloc_lat,reloc_long,reloc_access,access,orig_beach_side,reloc_beach_side,tags,returning_turtle,disHT2,disVeg2,dna_id,prevtags,first_action,exit_time,year
17,Y,Cc,nan,,,,,,,,,,,,,53.0,,1.0,100.0,5.0,6.0,1.0,0.0,"turtle crawled up shoals club beach access and nested in dunes, while covering became entangled in smiles bush, had to tear away from her",12:05:00 AM,28-Jul-16,5-Jun-16,94.0,88.0,,,33.844663,-77.96743199999997,36L,Y,106.0,33.844663,-77.96741,33.844663,-77.96743199999997,36L,36L,,,,,,,,,,,2016.0
18,Y,Cc,4B0E070D72,A,UUT886,A,UUT879,A,96.8,94.0,89.1,89.8,88.0,68.2,Y,,,3.0,1.0,134.0,0.0,0.0,0.0,chunk out of RRF,1:09:00 AM,,5-Jun-16,1.0,1.0,,,33.85934,-78.00458,13R,Y,138.0,33.85934,-78.00461999999997,33.85934,-78.00458,13R,13R,,,,,,,,,,,2016.0
19,N,Cc,nan,,,,,,,,,,,,,53.0,,1.0,131.0,3.0,38.0,1.0,11.0,"from DNA - 4A657E4838, 4707673B10",2:02:00 AM,28-Jul-16,5-Jun-16,90.0,63.0,,,33.8526,-77.960105,42L,Y,146.0,33.8526,-77.95985,33.8526,-77.960105,42L,42L,,,,,,,,,,,2016.0
20,N,Cc,nan,,,,,,,,,,,,,62.0,,1.0,112.0,8.0,1.0,1.0,0.0,,4:00:00 AM,6-Aug-16,5-Jun-16,93.0,91.0,,,33.846540000000005,-77.9713,34R,N,121.0,33.846540000000005,-77.9713,,,,34R,,,,,,,,,,,2016.0
21,Y,Cc,4C1B35220A,A,UUT882,A,UUT884,A,97.5,95.0,94.0,88.0,87.0,72.7,Y,53.0,,0.0,98.0,4.0,21.0,2.0,8.0,(Patricia Caldwell),9:20:00 PM,29-Jul-16,6-Jun-16,89.0,68.0,,,33.848279999999995,-77.95995,42R,Y,110.0,33.848279999999995,-77.95985,33.848279999999995,-77.95995,42R,42L,,,,,,,,,,,2016.0
22,Y,Cc,4C1B413678,A,UUT888,A,UUT877,A,88.7,88.0,87.8,82.3,81.0,68.3,Y,52.0,,0.0,93.0,9.0,4.0,0.0,0.0,,12:45:00 AM,28-Jul-16,6-Jun-16,91.0,87.0,,,33.4637,-77.95997,39L,Y,102.0,33.4637,-77.95979,33.4637,-77.95997,39L,39L,,,,,,,,,,,2016.0
23,Y,Cc,4413160215,E,,E,UUT870,E,113.5,113.0,103.0,,,79.3,,60.0,,0.0,80.0,68.0,0.0,1.0,0.0,"Thomasina, LFF tag: XXM6",10:45:00 PM,7-Aug-16,8-Jun-16,54.0,53.0,,,33.85268,-77.99083,23R,N,148.0,33.85268,-77.99083,,,,23R,,,,,,,,,,,2016.0
24,Y,Cc,4336204A43,E,RRZ509,E,UUT630,E,109.2,108.0,102.1,99.5,98.0,77.5,Y,51.0,,0.0,120.0,12.0,15.0,3.0,25.0,"Fluffy, possible second biopsy, pit scanner broken",12:50:00 AM,29-Jul-16,8-Jun-16,76.0,65.0,,,33.85479,-77.99611,18L,N,157.0,33.85479,-77.99611,,,,18L,,,,,,,,,,,2016.0
25,N,Cc,nan,,,,,,,,,,,,,52.0,,2.0,104.0,19.0,20.0,0.0,4.0,,10:30:00 PM,30-Jul-16,8-Jun-16,81.0,65.0,,,33.864236,-78.009637,11L,Y,129.0,33.864236,-77.99672,33.864236,-78.009637,11L,1R,,,,,,,,,,,2016.0
26,Y,Cc,4C1B447A45,A,UUT868,A,UUT875,A,,,,,,,,50.0,,1.0,99.0,7.0,1.0,0.0,2.0,,12:16:00 AM,29-Jul-16,9-Jun-16,91.0,90.0,,,33.861470000000004,-78.0068,11L,N,109.0,33.861470000000004,-78.0068,,,,11L,,,,,,,,,,,2016.0
27,Y,Cc,4C1B454444,A,UUT896,A,,,,,,,,,Y,58.0,,0.0,41.0,21.0,1.0,0.0,0.0,"could not reach RFF to flipper tag, was pushed against a dune",4:29:00 AM,6-Aug-16,9-Jun-16,66.0,65.0,,,33.864374,-78.009689,11S,Y,62.0,33.864374,-77.99073,33.864374,-78.009689,11S,7R,,,,,,,,,,,2016.0
28,Y,Cc,4B0C6B4F65,A,UUT890,A,UUT889,A,,89.0,89.0,,80.0,71.2,Y,52.0,,0.0,109.0,13.0,11.0,0.0,0.0,"missing end of shell, a lot of scratches on carapace",10:33:00 PM,1-Aug-16,10-Jun-16,89.0,80.0,0.0,0.0,,,36L,Y,122.0,,-77.9651,,,36L,36L,,,,,,,,,,,2016.0
29,N,Cc,nan,,,,,,,,,,,,,55.0,,1.0,103.0,19.0,7.0,1.0,0.0,(Fancy Nancy),3:00:00 AM,4-Aug-16,10-Jun-16,84.0,77.0,,,33.84953,-77.95976,42R,N,123.0,33.84953,-77.95976,,,,42R,,,,,,,,,,,2016.0
30,Y,Cc,4251472C1B,E,UUT872,A,UUT864,A,102.1,100.0,96.1,93.1,91.0,69.8,,52.0,,0.0,107.0,4.0,31.0,1.0,1.0,(Olsen),10:30:00 PM,3-Aug-16,12-Jun-16,96.0,67.0,,,33.84901,-77.97675,32R,N,112.0,33.84901,-77.97675,,,,32R,,,,,,,,,,,2016.0
31,Y,Cc,4A60657073,A,UUT899,A,UUT883,A,,,,,,,Y,51.0,,0.0,89.0,16.0,22.0,0.0,14.0,left flipper tag did not latch,1:25:00 AM,2-Aug-16,12-Jun-16,75.0,56.0,,,33.84632,-77.95995,39L,Y,119.0,33.84632,-77.95976999999998,33.84632,-77.95995,39L,39L,,,,,,,,,,,2016.0
32,N,Cc,nan,,,,,,,,,,,,,51.0,,3.0,71.0,7.0,3.0,0.0,0.0,,12:30:00 AM,2-Aug-16,12-Jun-16,88.0,84.0,,,33.84296,-77.9587,36L,Y,81.0,33.84296,-77.9587,33.84296,-77.9587,36L,36L,,,,,,,,,,,2016.0
33,Y,Cc,4700221272,E,RRZ239,E,UUT647,E,98.6,95.0,92.0,88.8,88.0,69.9,,56.0,,0.0,64.0,24.0,0.0,0.0,1.0,"almost symmetrical notches at the back of carapace, 2 flipper tags in right flipper, second one unreadable in-between 1-2",10:30:00 PM,8-Aug-16,13-Jun-16,72.0,72.0,,,33.84488,-77.96833000000002,36R,N,89.0,33.84488,-77.96833000000002,,,,36R,,,,,,,,,,,2016.0
34,Y,Cc,982000167796943,E,UUT856,E,TTL492,A,,,,,,,,55.0,,1.0,123.0,21.0,0.0,0.0,0.0,"(Bailey), couldnt get measurements but she was kind of small, no abnormalities",3:50:00 AM,8-Aug-16,14-Jun-16,85.0,85.0,,,33.84931,-77.97966,29L,N,145.0,33.84931,-77.97966,,,,29L,,,,,,,,,,,2016.0
35,Y,Cc,nan,,,,,,,,,,,,,,,1.0,0.0,6.0,0.0,0.0,0.0,"turtle laid 7 eggs. we took 1. may have been spooked, wasnt contracting for ~1hr since we saw her, then dropped a few eggs and covered. we were unable to see into the chamber when we saw her. could have laid some eggs before we arrived",9:34:00 PM,,15-Jun-16,0.0,0.0,,,33.8626,-78.00853000000002,11L,N,7.0,33.8626,-78.00853000000002,,,,11L,,,,,,,,,,,2016.0
36,Y,Cc,982000167827382,E,UUT842,E,UUT844,,105.2,103.0,92.6,95.6,94.0,76.2,,55.0,,1.0,142.0,3.0,1.0,1.0,0.0,"missing area of left side of carapace, both flipper tags upside down couldnt get full left side tag #, LFF tag: UUT84",2:30:00 AM,9-Aug-16,15-Jun-16,97.0,96.0,,,,,34L,N,146.0,,,,,,34L,,,,,,,,,,,2016.0
37,N,Cc,nan,,,,,,,,,,,,,51.0,,1.0,110.0,3.0,9.0,3.0,6.0,,6:10:00 AM,5-Aug-16,15-Jun-16,92.0,82.0,,,33.85032,-77.95998,42L,N,120.0,33.85032,-77.95998,,,,42L,,,,,,,,,,,2016.0
38,N,,nan,,,,,,,,,,,,,51.0,,1.0,98.0,17.0,6.0,0.0,2.0,"tracks were very narrow, right in front of least tern area",7:15:00 AM,5-Aug-16,15-Jun-16,83.0,78.0,,,33.86411,-78.00964,11L,N,118.0,33.86411,-78.00964,,,,11L,,,,,,,,,,,2016.0
39,Y,Cc,4A68021B5B,E,,E,SSA071,E,106.5,105.0,97.5,97.3,97.0,69.7,,49.0,,1.0,98.0,0.0,13.0,6.0,2.0,"Goldilocks, LFF tag: UUT87",12:20:00 AM,4-Aug-16,16-Jun-16,97.0,78.0,,,33.86197,-78.00671,11L,N,101.0,33.86197,-78.00671,,,,11L,,,,,,,,,,,2016.0
40,Y,Cc,4A627F5756,A,UUT887,A,UUT891,A,97.4,96.0,95.6,89.2,87.0,73.6,Y,49.0,,0.0,104.0,1.0,28.0,0.0,8.0,,9:30:00 PM,5-Aug-16,17-Jun-16,92.0,67.0,10.5,40.0,33.84507,-77.96839,36L,Y,113.0,33.84507,-77.96493000000002,33.84507,-77.96839,36L,36L,,,,,,,,,,,2016.0
41,Y,Cc,4C1B4A0621,A,UUT863,A,UUT874,A,,,,,,,Y,51.0,,0.0,74.0,4.0,15.0,0.0,11.0,,9:22:00 PM,9-Aug-16,19-Jun-16,83.0,66.0,,,33.85125,-77.96003,42L,N,89.0,33.85125,-77.96003,,,,42L,,,,,,,,,,,2016.0
42,Y,Cc,4B1E382B2A,E,RRZ595,E,UUT878,E,112.3,111.0,102.7,106.4,104.0,80.2,,51.0,135.0,1.0,89.0,9.0,19.0,1.0,20.0,Caretta (Sharkbite),11:30:00 PM,9-Aug-16,19-Jun-16,75.0,58.0,30.0,6.15,33.85086,-77.98483,26R,Y,119.0,33.85086,-77.98486,33.85086,-77.98483,26R,26R,,,,,13.3,30.0,,,,,2016.0
43,N,Cc,nan,,,,,,,,,,,,,51.0,,1.0,96.0,42.0,1.0,0.0,0.0,got a call at 11:45am that she had nested,1:56:00 AM,9-Aug-16,19-Jun-16,69.0,68.0,33.3,11.0,33.85558,-77.99809,18R,N,139.0,33.85558,-77.99809,,,,18R,,,,,,,,,,,2016.0
44,Y,Cc,4C1B424944,A,UUT894,A,UUT892,A,102.1,100.0,91.7,94.6,93.0,86.8,Y,54.0,,0.0,117.0,4.0,6.0,6.0,3.0,,10:30:00 PM,13-Aug-16,20-Jun-16,94.0,85.0,0.0,19.0,33.84782,-77.95998,42R,N,124.0,33.84782,-77.95998,,,,42R,,,,,,,,,,,2016.0
45,Y,Cc,4C1B35220A,E,UUT882,E,UUT884,E,97.3,95.0,92.8,88.9,87.0,71.8,,55.0,,1.0,86.0,3.0,5.0,5.0,0.0,"barnacles on middle of carapace that could have skewed curved measurements, (Patricia Caldwell)",11:55:00 PM,14-Aug-16,20-Jun-16,96.0,84.0,5.2,5.1,33.847120000000004,-77.9729,35R,N,90.0,33.847120000000004,-77.9729,,,,35R,,,,,,,,,,,2016.0
46,Y,Cc,4A657E4838,E,RRZ297,E,UUT775,E,105.4,104.0,,,,,Y,51.0,137.0,0.0,124.0,2.0,29.0,4.0,6.0,,4:17:00 AM,10-Aug-16,20-Jun-16,94.0,69.0,0.0,3.4,33.84499,-77.96804,36R,Y,132.0,33.84499,-77.96146999999998,33.84499,-77.96804,36R,36L,,,,,13.35,2.0,,,,,2016.0
47,Y,Cc,4413160215,E,,E,UUT870,E,114.5,114.0,99.4,,,78.4,Y,53.0,,1.0,123.0,18.0,1.0,4.0,0.0,"Thomasina, LFF tag: XXM63",11:17:00 PM,13-Aug-16,21-Jun-16,87.0,83.0,7.7,13.0,33.85137,-77.96003,42L,N,142.0,33.85137,-77.96003,,,,42L,,,,,,,,,,,2016.0
48,N,Cc,nan,,,,,,,,,,,,,50.0,108.0,0.0,103.0,6.0,14.0,3.0,1.0,,1:20:00 AM,10-Aug-16,21-Jun-16,94.0,78.0,30.0,,33.86327,-78.00862,11R,Y,110.0,33.86327,-78.00999,33.86327,-78.00862,11R,11R,,,,,,,,,,,2016.0
49,Y,Cc,982000167830418,A,UUT897,A,UUT900,A,93.0,93.0,91.3,86.1,86.0,71.9,Y,50.0,,0.0,106.0,14.0,6.0,12.0,2.0,,1:14:00 AM,10-Aug-16,21-Jun-16,87.0,72.0,10.1,12.2,33.84663,-77.95989,42L,N,122.0,33.84663,-77.95989,,,,42L,,,,,,,,,,,2016.0
50,Y,Cc,4336204A43,E,RRZ509,E,UUT630,E,107.4,106.0,99.7,98.9,98.0,76.6,Y,52.0,,1.0,152.0,15.0,4.0,9.0,1.0,Fluffy,11:40:00 PM,14-Aug-16,23-Jun-16,90.0,82.0,,,33.84898,-77.95992,42R,N,169.0,33.84898,-77.95992,,,,42R,,,,,,,,,,,2016.0
51,Y,Cc,4251472C1B,E,UUT872,E,,E,101.5,99.0,96.0,93.4,92.0,72.1,Y,55.0,,0.0,100.0,3.0,1.0,5.0,0.0,"RFF tag grown into skin, couldnt see first part of number. small notch missing out of back left side of carapace (Olsen), RFF tag: T864",1:35:00 AM,17-Aug-16,23-Jun-16,97.0,91.0,,,33.84667,-77.97163,34R,N,103.0,33.84667,-77.97163,,,,34R,,,,,,,,,,,2016.0
52,Y,Cc,47096B045C,E,,,,,,,,86.6,96.0,74.1,,52.0,,1.0,107.0,22.0,0.0,0.0,0.0,"no curved measurements because measuring tape was missing. no flipper tags applied because alcohol wipes weree missing, Fancy Nancy",9:45:00 PM,15-Aug-16,24-Jun-16,82.0,82.0,5.5,17.0,33.85185,-77.95911,42R,N,130.0,33.85185,-77.95911,,,,42R,,,,,,,,,,,2016.0
53,Y,Cc,4679462837,E,UUT860,A,UUT873,A,110.0,107.0,98.2,100.2,98.0,75.0,Y,51.0,,,96.0,16.0,2.0,5.0,1.0,,1:00:00 AM,15-Aug-16,25-Jun-16,,,6.5,13.1,33.86156,-77.95944,42L,N,,33.86156,-77.95944,,,,42L,,,,,,,,,,,2016.0
54,Y,Cc,4C1B421860,A,UUT898,A,UUT871,A,98.5,98.0,98.5,90.9,81.0,68.6,Y,49.0,104.0,,80.0,8.0,9.0,1.0,13.0,,2:46:00 AM,13-Aug-16,25-Jun-16,,,29.4,0.0,33.85852,-78.00349,13R,Y,,33.85852,-78.00355,33.85852,-78.00349,13R,13R,,,,,9.5,19.9,,,,,2016.0
55,Y,Cc,423476145D,E,UUT858,E,,,,,,,,,,51.0,,1.0,100.0,8.0,9.0,0.0,0.0,Sarah (Judy Piros),10:05:00 PM,16-Aug-16,26-Jun-16,92.0,83.0,1.2,5.4,33.84667,-77.97163,42L,N,109.0,33.84667,-77.97163,,,,42L,,,,,,,,,,,2016.0
56,Y,Cc,nan,,,E,,E,,,,,,,,50.0,,1.0,95.0,9.0,28.0,1.0,10.0,,2:35:00 AM,15-Aug-16,26-Jun-16,83.0,57.0,10.1,9.8,33.85138,-77.96004,42L,N,115.0,33.85138,-77.96004,,,,42L,,,,,,,,,,,2016.0
57,Y,Cc,982000167796943,E,UUT856,E,TTL492,E,98.5,97.0,90.0,,,71.4,Y,49.0,,,74.0,8.0,7.0,1.0,5.0,(Bailey),3:30:00 AM,15-Aug-16,27-Jun-16,,,4.0,4.9,33.86113,-77.95959,42L,N,,33.86113,-77.95959,,,,42L,,,,,,,,,,,2016.0
58,Y,Cc,nan,,,,,,,,,,,,,49.0,,1.0,88.0,2.0,1.0,0.0,0.0,,9:28:00 PM,18-Aug-16,30-Jun-16,97.0,96.0,,,33.85638,-78.00027,17S,N,91.0,33.85638,-78.00027,,,,17S,,,,,,,,,,,2016.0
59,Y,Cc,4B1E382B2A,E,,,,,,,,,,,,49.0,,1.0,107.0,14.0,27.0,3.0,20.0,Caretta (Sharkbite),3:40:00 AM,18-Aug-16,30-Jun-16,75.0,54.0,-3.0,,33.84884,-77.9774,32R,N,142.0,33.84884,-77.9774,,,,32R,,,,,,,,,,,2016.0
60,Y,Cc,nan,,UUT886,A,NNA996,A,,,,,,,,51.0,,1.0,90.0,27.0,12.0,0.0,4.0,,12:00:00 AM,21-Aug-16,1-Jul-16,74.0,64.0,3.95,13.75,33.86111,-77.95952,42L,N,122.0,33.86111,-77.95952,,,,42L,,,,,,,,,,,2016.0
61,Y,Cc,4C1B35220A,E,UUT882,E,UUT884,E,,,,91.1,89.0,,,50.0,103.0,1.0,97.0,6.0,5.0,1.0,0.0,(Patricia Caldwell),11:48:00 PM,21-Aug-16,2-Jul-16,93.0,88.0,,0.0,33.86278,-77.95917,42L,Y,104.0,33.86278,-77.95924000000002,33.86278,-77.95917,42L,42L,,,,,,,,,,,2016.0
62,Y,Cc,4A657E4838,E,RRZ297,E,UUT775,E,107.4,106.0,96.0,98.4,97.0,75.1,,54.0,,1.0,101.0,29.0,0.0,0.0,1.0,,4:15:00 AM,25-Aug-16,2-Jul-16,77.0,77.0,,,33.84452,-77.95969000000002,39L,N,132.0,33.84452,-77.95969000000002,,,,39L,,,,,,,,,,,2016.0
63,Y,Cc,982000167798018,E,MMA974,A,MMA955,A,107.1,105.0,99.0,96.1,95.0,74.3,Y,49.0,135.0,,90.0,42.0,2.0,2.0,5.0,barnacles covering back end,1:10:00 AM,21-Aug-16,3-Jul-16,,,,,33.8444,-77.95969000000002,39R,Y,,33.8444,-77.95895,33.8444,-77.95969000000002,39R,39R,,,,,30.0,5.5,,,,,2016.0
64,Y,Cc,4413160215,E,,E,UUT870,E,114.3,113.0,102.0,,,81.2,,51.0,65.0,1.0,52.0,7.0,4.0,0.0,0.0,"Thomasina, appeared to have boat injury, many eggs oddly shaped, LFF tag: XXM63?",1:28:00 AM,23-Aug-16,3-Jul-16,87.0,80.0,,,33.84285,-77.95956,20L,Y,60.0,33.84285,-77.99311,33.84285,-77.95956,20L,20L,,,,,,,,,,,2016.0
65,Y,Cc,nan,,,,,,,,,,,,,48.0,126.0,1.0,113.0,5.0,13.0,0.0,1.0,,3:02:00 AM,20-Aug-16,3-Jul-16,94.0,83.0,2.0,3.0,33.844190000000005,-77.96632,36L,Y,120.0,33.844190000000005,-77.96632,33.844190000000005,-77.96632,36L,36L,,,,,,,,,,,2016.0
66,N,Cc,nan,,,,,,,,,,,,,46.0,122.0,1.0,111.0,2.0,10.0,3.0,8.0,,8:00:00 AM,19-Aug-16,4-Jul-16,91.0,80.0,,,33.86507,-78.01047,11R,Y,122.0,33.86507,-78.01054,33.86507,-78.01047,11R,11R,,,,,,,,,,,2016.0
67,Y,Cc,4336204A43,E,RRZ509,E,SSN146,E,109.5,108.0,102.5,99.3,98.0,77.0,,48.0,144.0,1.0,128.0,18.0,35.0,0.0,3.0,Fluffy,2:28:00 AM,22-Aug-16,5-Jul-16,85.0,62.0,0.0,0.0,33.84454,-77.95969000000002,36L,Y,150.0,33.84454,-77.96195999999998,33.84454,-77.95969000000002,36L,36L,,,,,,,,,,,2016.0
68,N,Cc,nan,,,,,,,,,,,,,48.0,,1.0,87.0,34.0,1.0,0.0,0.0,(Fancy Nancy),4:05:00 AM,22-Aug-16,5-Jul-16,71.0,70.0,0.0,9.65,33.85112,-77.96004,42L,N,122.0,33.85112,-77.96004,,,,42L,,,,,,,,,,,2016.0
69,Y,Cc,nan,,,,,,,,,,,,,48.0,90.0,1.0,71.0,19.0,2.0,0.0,5.0,probably same turtle as nest 70,2:50:00 AM,25-Aug-16,8-Jul-16,74.0,72.0,0.0,0.0,33.8457,-77.95994,36L,Y,96.0,33.8457,-77.96215,33.8457,-77.95994,36L,36L,,,,,30.0,9.2,,,,,2016.0
70,Y,Cc,4C1B370A28,A,,,MMA964,A,93.7,92.0,76.2,,,,Y,49.0,73.0,,39.0,34.0,1.0,0.0,1.0,could not reach left side (against dune) so pit tagged on right and flipper tagged on right,4:35:00 AM,26-Aug-16,8-Jul-16,,,,,33.84475,-77.96745,36L,Y,,33.84475,-77.96279,33.84475,-77.96745,36L,36L,,,,,,,,,,,2016.0
71,N,Cc,nan,,,,,,,,,,,,,46.0,116.0,1.0,92.0,3.0,22.0,0.0,0.0,,7:10:00 AM,23-Aug-16,8-Jul-16,96.0,73.0,0.0,0.0,33.86497,-78.01039,11R,Y,96.0,33.86497,-78.00386999999998,33.86497,-78.01039,11R,7L,,,,,,50.0,,,,,2016.0
72,Y,Cc,982000167830221,E,UUT612,E,UUT604,E,100.5,100.0,95.0,91.8,91.0,73.4,Y,47.0,124.0,,93.0,15.0,13.0,0.0,7.0,morning turtle!,5:30:00 AM,25-Aug-16,9-Jul-16,,,2.21,11.1,33.84404,-77.96604,36L,Y,,33.84404,-77.96599,33.84404,-77.96604,36L,36L,,,,,16.4,0.0,,,,,2016.0
73,N,Cc,nan,,,,,,,,,,,,,46.0,80.0,1.0,100.0,10.0,14.0,0.0,4.0,,4:00:00 AM,24-Aug-16,9-Jul-16,87.0,75.0,,,33.84453,-77.96788000000002,36L,Y,115.0,33.84453,-77.967,33.84453,-77.96788000000002,36L,36L,,,,,,,,,,,2016.0
74,Y,Cc,982000167796943,E,UUT856,E,TTL492,E,98.1,98.0,91.0,88.5,87.0,69.8,,49.0,,1.0,64.0,20.0,6.0,0.0,0.0,(Bailey),11:20:00 PM,28-Aug-16,10-Jul-16,75.0,68.0,15.2,7.9,33.85045,-77.95987,42R,N,85.0,33.85045,-77.95987,,,,42R,,,,,,,,,,,2016.0
75,Y,Cc,4A68021B5B,E,UUT876,E,SSA071,E,105.0,104.0,99.0,96.8,96.0,70.8,,47.0,,1.0,103.0,3.0,11.0,0.0,3.0,"wire cage, Goldilocks",3:18:00 AM,26-Aug-16,10-Jul-16,94.0,84.0,30.0,11.0,33.86337,-77.00905999999998,11R,N,110.0,33.86337,-77.00905999999998,,,,11R,,,,,,,,,,,2016.0
76,Y,Cc,4C1B370440,A,,,,,,,,86.0,85.0,,Y,47.0,,,40.0,7.0,0.0,0.0,0.0,no flipper tags to put on her,11:30:00 PM,27-Aug-16,11-Jul-16,,,15.0,10.0,33.84958,-77.98003,29S,N,,33.84958,-77.98003,,,,29S,,,,,,,,,,,2016.0
77,Y,Cc,4B1E382B2A,E,RRZ595,E,UUT878,E,,,,,102.0,79.4,,52.0,,1.0,59.0,22.0,4.0,0.0,6.0,Caretta (Sharkbite),3:12:00 AM,1-Sep-16,11-Jul-16,67.0,63.0,15.0,3.3,33.84511,-77.96853,36R,Y,88.0,33.84511,-77.95995,33.84511,-77.96853,36R,36R,,,,,,,,,,,2016.0
78,N,Cc,nan,,,,,,,,,,,,,48.0,,1.0,64.0,20.0,6.0,0.0,0.0,,1:30:00 AM,29-Aug-16,12-Jul-16,75.0,68.0,6.0,12.45,33.8467,-77.97182,35L,N,85.0,33.8467,-77.97182,,,,35L,,,,,,,,,,,2016.0
79,Y,Cc,4A657E4838,E,RRZ297,E,UUT775,E,107.5,105.0,98.1,98.2,96.0,74.1,,50.0,130.0,1.0,111.0,2.0,34.0,1.0,15.0,hard epibiota all over turtle,11:45:00 PM,2-Sep-16,14-Jul-16,86.0,59.0,,,33.84465,-77.95976999999998,39R,N,129.0,33.84465,-77.95976999999998,,,,39R,,,,,,,,,,,2016.0
80,Y,Cc,4A587C336D,E,,,MMA935,A,,,,,,,,50.0,,1.0,61.0,6.0,0.0,3.0,0.0,,2:15:00 AM,2-Sep-16,14-Jul-16,90.0,85.0,0.0,15.5,33.85783,-77.95992,42L,N,68.0,33.85783,-77.95992,,,,42L,,,,,,,,,,,2016.0
81,Y,Cc,nan,,MMA963,A,,,,,,,,,,49.0,59.0,1.0,57.0,1.0,0.0,0.0,0.0,,10:15:00 PM,2-Sep-16,15-Jul-16,97.0,97.0,30.0,3.4,33.84581,-77.95975,39R,Y,59.0,33.84581,-77.95963,33.84581,-77.95975,39R,39R,,,,,15.9,24.85,,,,,2016.0
82,Y,Cc,982000167798018,E,MMA974,E,MMA955,E,,,,95.0,93.0,74.0,Y,49.0,121.0,,60.0,51.0,14.0,6.0,1.0,,10:50:00 PM,2-Sep-16,15-Jul-16,,,,,33.84463,-77.9673,39R,Y,,33.84463,-77.95889,33.84463,-77.9673,39R,39R,,,,,,,,,,,2016.0
83,Y,Cc,982000167802320,E,MMA970,A,UUT893,A,,101.0,,,,,Y,,112.0,,105.0,1.0,1.0,101.0,3.0,"excessive tube worm (?) casings all over shell, very thick and hard epibiota, possibly skewed measurements because of it, During excavation, only found 85 hatched egg shells (entered in as 105 shells so % would be correct)",11:43:00 PM,,16-Jul-16,,,,,33.84491,-77.96786999999998,36L,Y,,33.84491,-77.96522,33.84491,-77.96786999999998,36L,36L,,,,,,,,,,,2016.0
84,Y,Cc,47096B045C,E,,,,,,,,,,,,49.0,,1.0,90.0,17.0,9.0,0.0,1.0,(Fancy Nancy),1:50:00 AM,3-Sep-16,16-Jul-16,83.0,74.0,,,33.84715,-77.95996,39R,N,109.0,33.84715,-77.95996,,,,39R,,,,,,,,,,,2016.0
85,N,Cc,nan,,,,,,,,,,,,,47.0,162.0,1.0,92.0,25.0,56.0,1.0,41.0,,4:50:00 AM,1-Sep-16,16-Jul-16,58.0,22.0,18.61,16.6,33.86141,-77.00689,13R,Y,159.0,33.86141,-78.00693000000003,33.86141,-77.00689,13R,13R,,,,,21.95,12.61,,,,,2016.0
86,Y,Cc,4336204A43,E,RRZ509,E,SSA146,E,106.8,106.0,99.5,99.6,98.0,74.7,,47.0,148.0,1.0,106.0,17.0,13.0,22.0,22.0,"Fluffy , relocated about 3hrs after laying",12:28:00 AM,2-Sep-16,17-Jul-16,73.0,49.0,,,33.84474,-77.96723,36L,Y,146.0,33.84474,-77.96311999999998,33.84474,-77.96723,36L,36L,,,,,,,,,,,2016.0
87,Y,Cc,4251472C1B,E,UUT872,E,UUT864,E,101.0,100.0,93.7,93.0,92.0,71.4,,,,1.0,1.0,58.0,0.0,1.0,69.0,"(Olsen), tube worm, reef down middle of carapace",12:15:00 AM,,19-Jul-16,1.0,0.0,,,33.84582,-77.96994000000002,35R,N,129.0,33.84582,-77.96994000000002,,,,35R,,,,,,,,,,,2016.0
88,Y,Cc,4C1B470040,A,MMA960,A,MMA956,A,,,,,,,,,,1.0,2.0,99.0,0.0,0.0,0.0,,3:15:00 AM,,19-Jul-16,2.0,2.0,8.15,9.05,33.86245,-77.95921,42L,N,102.0,33.86245,-77.95921,,,,42L,,,,,,,,,,,2016.0
89,Y,Cc,470D221272,E,TTL472,E,UUT647,E,96.4,96.0,88.5,88.4,88.0,,Y,51.0,100.0,,88.0,9.0,1.0,0.0,0.0,"2 flipper tags on RFF, only 1 visible, second was grown over, 2 triangular chunks missing out of carapace",3:48:00 AM,8-Sep-16,19-Jul-16,,,22.8,0.0,33.848009999999995,-77.97507,32L,Y,,33.848009999999995,-77.97502,33.848009999999995,-77.97507,32L,32L,,,,,18.75,0.0,,,,,2016.0
90,Y,Cc,4C1B421860,E,UUT898,E,UUT871,E,96.1,96.0,89.5,90.6,89.0,69.2,,51.0,,1.0,16.0,5.0,0.0,0.0,2.0,,12:11:00 AM,9-Sep-16,20-Jul-16,67.0,67.0,30.0,8.5,33.8526,-77.9906,23R,N,24.0,33.8526,-77.9906,,,,23R,,,,,,,,,,,2016.0
91,Y,Cc,43137E5C69,E,RRZ595,E,UUT878,E,112.2,112.0,107.0,,,79.0,Y,53.0,,,44.0,29.0,4.0,2.0,1.0,"Caretta (Sharkbite), shark bite on left rear carapace",11:30:00 PM,12-Sep-16,21-Jul-16,,,0.0,15.4,33.84799,-77.97504,32L,N,,33.84799,-77.97504,,,,32L,,,,,,,,,,,2016.0
